order_id,customer_id,order_date,channel,region,currency,gross_revenue_eur,discount_eur,net_revenue_eur,units
ORD-60141,C-34378,2026-07-03,web,FR,EUR,404.71,80.94,323.77,2
ORD-60142,C-27092,2026-07-03,web,FR,EUR,54.67,10.93,43.74,2
ORD-60143,C-43809,2026-07-03,web,FR,EUR,470.22,47.02,423.20,1
ORD-60144,C-23038,2026-07-03,web,FR,EUR,226.29,0.00,226.29,4
ORD-60145,C-13009,2026-07-03,web,FR,EUR,227.25,22.73,204.52,4
ORD-60146,C-32930,2026-07-03,web,FR,EUR,248.91,0.00,248.91,3
ORD-60147,C-31439,2026-07-03,web,FR,EUR,237.52,0.00,237.52,3
ORD-60148,C-30870,2026-07-03,web,FR,EUR,84.21,0.00,84.21,4
ORD-60149,C-33186,2026-07-03,web,FR,EUR,251.81,0.00,251.81,1
ORD-60150,C-31509,2026-07-03,web,FR,EUR,169.21,0.00,169.21,1
ORD-60151,C-30981,2026-07-03,web,FR,EUR,51.35,10.27,41.08,3
ORD-60152,C-23843,2026-07-03,web,FR,EUR,272.58,0.00,272.58,3
ORD-60153,C-33579,2026-07-03,web,FR,EUR,253.15,0.00,253.15,4
ORD-60154,C-44497,2026-07-03,web,FR,EUR,316.88,0.00,316.88,1
ORD-60155,C-11075,2026-07-03,web,FR,EUR,107.28,0.00,107.28,3
ORD-60156,C-40599,2026-07-03,web,FR,EUR,77.68,0.00,77.68,3
ORD-60157,C-36612,2026-07-03,web,FR,EUR,295.14,0.00,295.14,4
ORD-60158,C-38057,2026-07-03,web,FR,EUR,46.06,0.00,46.06,1
ORD-60159,C-35061,2026-07-03,web,FR,EUR,77.84,0.00,77.84,4
ORD-60160,C-11090,2026-07-03,web,FR,EUR,79.31,0.00,79.31,3
ORD-60161,C-12951,2026-07-03,web,FR,EUR,233.80,0.00,233.80,1
ORD-60162,C-32001,2026-07-03,web,FR,EUR,58.23,0.00,58.23,3
ORD-60163,C-48480,2026-07-03,web,FR,EUR,54.92,10.98,43.94,2
ORD-60164,C-11514,2026-07-03,web,FR,EUR,97.25,9.73,87.52,4
ORD-60165,C-12433,2026-07-03,web,FR,EUR,424.62,84.92,339.70,4
ORD-60166,C-25859,2026-07-03,web,FR,EUR,176.47,0.00,176.47,3
ORD-60167,C-43174,2026-07-03,web,FR,EUR,232.32,0.00,232.32,1
ORD-60168,C-35804,2026-07-03,web,FR,EUR,444.94,0.00,444.94,2
ORD-60169,C-19181,2026-07-03,web,EU,EUR,217.52,21.75,195.77,2
ORD-60170,C-43422,2026-07-03,web,EU,EUR,173.94,0.00,173.94,1
ORD-60171,C-24478,2026-07-03,web,EU,EUR,253.19,50.64,202.55,2
ORD-60172,C-22057,2026-07-03,web,EU,EUR,193.77,0.00,193.77,3
ORD-60173,C-36671,2026-07-03,web,EU,EUR,159.74,31.95,127.79,4
ORD-60174,C-12308,2026-07-03,web,EU,EUR,349.03,69.81,279.22,1
ORD-60175,C-33394,2026-07-03,web,EU,EUR,361.04,0.00,361.04,2
ORD-60176,C-11191,2026-07-03,web,EU,EUR,300.35,60.07,240.28,3
ORD-60177,C-45634,2026-07-03,web,EU,EUR,348.65,69.73,278.92,4
ORD-60178,C-30721,2026-07-03,web,EU,EUR,258.16,0.00,258.16,1
ORD-60179,C-34672,2026-07-03,web,EU,EUR,172.70,34.54,138.16,1
ORD-60180,C-47003,2026-07-03,web,EU,EUR,365.05,0.00,365.05,4
ORD-60181,C-10911,2026-07-03,web,EU,EUR,132.73,13.27,119.46,1
ORD-60182,C-44950,2026-07-03,web,EU,EUR,430.52,43.05,387.47,1
ORD-60183,C-25061,2026-07-03,web,EU,EUR,138.07,0.00,138.07,3
ORD-60184,C-21837,2026-07-03,web,EU,EUR,207.08,0.00,207.08,1
ORD-60185,C-34970,2026-07-03,web,EU,EUR,200.53,0.00,200.53,3
ORD-60186,C-35234,2026-07-03,web,EU,EUR,183.23,18.32,164.91,2
ORD-60187,C-17320,2026-07-03,web,EU,EUR,202.66,0.00,202.66,2
ORD-60188,C-37636,2026-07-03,web,EU,EUR,421.08,0.00,421.08,1
ORD-60189,C-48895,2026-07-03,web,EU,EUR,95.98,9.60,86.38,4
ORD-60190,C-48273,2026-07-03,web,EU,EUR,213.65,0.00,213.65,3
ORD-60191,C-30255,2026-07-03,web,EU,EUR,448.27,89.65,358.62,4
ORD-60192,C-46396,2026-07-03,web,EU,EUR,163.24,0.00,163.24,1
ORD-60193,C-39579,2026-07-03,web,EU,EUR,317.58,63.52,254.06,1
ORD-60194,C-24448,2026-07-03,web,EU,EUR,245.15,0.00,245.15,1
ORD-60195,C-16163,2026-07-03,web,EU,EUR,373.72,37.37,336.35,4
ORD-60196,C-21304,2026-07-03,web,EU,EUR,56.20,0.00,56.20,4
ORD-60197,C-27370,2026-07-03,web,EU,EUR,452.64,0.00,452.64,3
ORD-60198,C-31821,2026-07-03,web,EU,EUR,237.03,23.70,213.33,1
ORD-60199,C-16867,2026-07-03,web,EU,EUR,413.19,0.00,413.19,3
ORD-60200,C-28607,2026-07-03,web,EU,EUR,121.56,0.00,121.56,3
ORD-60201,C-19400,2026-07-03,web,EU,EUR,340.16,68.03,272.13,4
ORD-60202,C-34190,2026-07-03,web,EU,EUR,364.96,0.00,364.96,3
ORD-60203,C-17504,2026-07-03,web,EU,EUR,77.98,15.60,62.38,2
ORD-60204,C-46549,2026-07-03,web,EU,EUR,450.09,45.01,405.08,1
ORD-60205,C-41791,2026-07-03,web,EU,EUR,151.89,30.38,121.51,4
ORD-60206,C-22409,2026-07-03,web,EU,EUR,99.42,19.88,79.54,2
ORD-60207,C-35701,2026-07-03,web,EU,EUR,235.47,47.09,188.38,3
ORD-60208,C-21378,2026-07-03,web,EU,EUR,363.81,0.00,363.81,4
ORD-60209,C-41840,2026-07-03,web,EU,EUR,334.85,0.00,334.85,3
ORD-60210,C-30381,2026-07-03,web,EU,EUR,330.35,0.00,330.35,4
ORD-60211,C-10222,2026-07-03,web,EU,EUR,155.07,0.00,155.07,2
ORD-60212,C-22473,2026-07-03,web,EU,EUR,231.55,0.00,231.55,3
ORD-60213,C-32379,2026-07-03,web,UK,EUR,108.17,0.00,108.17,4
ORD-60214,C-19396,2026-07-03,web,UK,EUR,77.98,0.00,77.98,4
ORD-60215,C-23619,2026-07-03,web,UK,EUR,356.74,0.00,356.74,3
ORD-60216,C-32588,2026-07-03,web,UK,EUR,453.10,0.00,453.10,1
ORD-60217,C-33040,2026-07-03,web,UK,EUR,410.68,82.14,328.54,3
ORD-60218,C-19264,2026-07-03,web,UK,EUR,449.08,0.00,449.08,4
ORD-60219,C-36343,2026-07-03,web,UK,EUR,189.28,0.00,189.28,1
ORD-60220,C-44445,2026-07-03,web,UK,EUR,264.64,0.00,264.64,2
ORD-60221,C-20246,2026-07-03,web,UK,EUR,346.73,34.67,312.06,4
ORD-60222,C-22330,2026-07-03,web,UK,EUR,71.60,7.16,64.44,2
ORD-60223,C-23886,2026-07-03,web,UK,EUR,175.02,0.00,175.02,4
ORD-60224,C-26268,2026-07-03,web,UK,EUR,272.98,0.00,272.98,2
ORD-60225,C-39576,2026-07-03,web,UK,EUR,218.95,0.00,218.95,2
ORD-60226,C-18216,2026-07-03,web,UK,EUR,147.29,14.73,132.56,4
ORD-60227,C-38768,2026-07-03,web,UK,EUR,236.75,23.68,213.07,3
ORD-60228,C-32003,2026-07-03,web,UK,EUR,231.14,46.23,184.91,1
ORD-60229,C-35218,2026-07-03,web,UK,EUR,295.48,0.00,295.48,4
ORD-60230,C-29282,2026-07-03,web,UK,EUR,321.67,32.17,289.50,2
ORD-60231,C-27595,2026-07-03,web,UK,EUR,469.28,0.00,469.28,2
ORD-60232,C-37333,2026-07-03,web,UK,EUR,386.44,0.00,386.44,4
ORD-60233,C-20288,2026-07-03,web,UK,EUR,192.49,19.25,173.24,4
ORD-60234,C-49553,2026-07-03,web,UK,EUR,219.90,0.00,219.90,1
ORD-60235,C-25067,2026-07-03,web,UK,EUR,440.32,0.00,440.32,4
ORD-60236,C-42859,2026-07-03,web,UK,EUR,325.62,32.56,293.06,2
ORD-60237,C-22542,2026-07-03,web,UK,EUR,375.83,0.00,375.83,1
ORD-60238,C-17032,2026-07-03,web,UK,EUR,214.61,0.00,214.61,4
ORD-60239,C-32383,2026-07-03,web,UK,EUR,238.08,0.00,238.08,2
ORD-60240,C-46344,2026-07-03,web,UK,EUR,173.06,0.00,173.06,2
ORD-60241,C-30899,2026-07-03,web,UK,EUR,123.34,0.00,123.34,1
ORD-60242,C-36084,2026-07-03,web,UK,EUR,265.32,0.00,265.32,4
ORD-60243,C-20323,2026-07-03,web,UK,EUR,163.00,0.00,163.00,2
ORD-60244,C-13822,2026-07-03,web,UK,EUR,226.28,45.26,181.02,1
ORD-60245,C-42816,2026-07-03,web,UK,EUR,423.37,0.00,423.37,3
ORD-60246,C-17231,2026-07-03,web,UK,EUR,460.22,0.00,460.22,3
ORD-60247,C-46920,2026-07-03,web,UK,EUR,161.45,0.00,161.45,4
ORD-60248,C-33558,2026-07-03,web,UK,EUR,279.44,0.00,279.44,4
ORD-60249,C-30809,2026-07-03,web,UK,EUR,148.27,0.00,148.27,1
ORD-60250,C-37938,2026-07-03,web,UK,EUR,49.46,4.95,44.51,1
ORD-60251,C-25445,2026-07-03,web,UK,EUR,260.05,0.00,260.05,4
ORD-60252,C-36029,2026-07-03,web,UK,EUR,195.42,0.00,195.42,1
ORD-60253,C-21441,2026-07-03,web,UK,EUR,458.25,45.83,412.42,2
ORD-60254,C-46188,2026-07-03,web,UK,EUR,176.81,17.68,159.13,2
ORD-60255,C-16865,2026-07-03,web,UK,EUR,103.63,0.00,103.63,2
ORD-60256,C-16507,2026-07-03,web,UK,EUR,422.28,42.23,380.05,2
ORD-60257,C-18216,2026-07-03,web,UK,EUR,188.43,18.84,169.59,1
ORD-60258,C-12173,2026-07-03,web,UK,EUR,66.55,0.00,66.55,1
ORD-60259,C-48137,2026-07-03,web,US,EUR,251.23,50.25,200.98,4
ORD-60260,C-35865,2026-07-03,web,US,EUR,446.22,0.00,446.22,2
ORD-60261,C-14213,2026-07-03,web,US,EUR,352.00,70.40,281.60,1
ORD-60262,C-41300,2026-07-03,web,US,EUR,288.31,57.66,230.65,3
ORD-60263,C-44797,2026-07-03,web,US,EUR,120.93,12.09,108.84,4
ORD-60264,C-13251,2026-07-03,web,US,EUR,224.10,0.00,224.10,2
ORD-60265,C-35646,2026-07-03,web,US,EUR,224.25,0.00,224.25,2
ORD-60266,C-39001,2026-07-03,web,US,EUR,90.03,0.00,90.03,2
ORD-60267,C-13533,2026-07-03,web,US,EUR,247.26,0.00,247.26,4
ORD-60268,C-22955,2026-07-03,web,US,EUR,76.41,0.00,76.41,1
ORD-60269,C-49503,2026-07-03,web,US,EUR,125.80,0.00,125.80,2
ORD-60270,C-32366,2026-07-03,web,US,EUR,51.51,0.00,51.51,4
ORD-60271,C-41612,2026-07-03,web,US,EUR,117.92,0.00,117.92,1
ORD-60272,C-42272,2026-07-03,web,US,EUR,318.30,0.00,318.30,3
ORD-60273,C-39418,2026-07-03,web,US,EUR,266.01,0.00,266.01,2
ORD-60274,C-40267,2026-07-03,web,US,EUR,67.77,0.00,67.77,2
ORD-60275,C-21410,2026-07-03,web,US,EUR,274.50,0.00,274.50,2
ORD-60276,C-21332,2026-07-03,web,US,EUR,302.26,0.00,302.26,2
ORD-60277,C-31494,2026-07-03,web,US,EUR,292.95,0.00,292.95,3
ORD-60278,C-48840,2026-07-03,web,US,EUR,56.36,0.00,56.36,2
ORD-60279,C-42066,2026-07-03,web,US,EUR,282.29,0.00,282.29,3
ORD-60280,C-43152,2026-07-03,web,US,EUR,168.32,0.00,168.32,4
ORD-60281,C-49331,2026-07-03,web,US,EUR,386.46,0.00,386.46,3
ORD-60282,C-13763,2026-07-03,web,US,EUR,239.99,0.00,239.99,4
ORD-60283,C-21383,2026-07-03,web,US,EUR,398.16,79.63,318.53,3
ORD-60284,C-36200,2026-07-03,web,US,EUR,371.55,0.00,371.55,4
ORD-60285,C-25871,2026-07-03,web,US,EUR,474.28,94.86,379.42,4
ORD-60286,C-33953,2026-07-03,web,US,EUR,410.60,0.00,410.60,1
ORD-60287,C-45661,2026-07-03,web,US,EUR,163.26,0.00,163.26,2
ORD-60288,C-12535,2026-07-03,web,US,EUR,277.45,0.00,277.45,1
ORD-60289,C-40459,2026-07-03,web,US,EUR,424.78,42.48,382.30,1
ORD-60290,C-22339,2026-07-03,web,US,EUR,311.51,0.00,311.51,1
ORD-60291,C-16225,2026-07-03,web,US,EUR,235.27,0.00,235.27,1
ORD-60292,C-48506,2026-07-03,web,US,EUR,389.18,0.00,389.18,1
ORD-60293,C-25497,2026-07-03,web,US,EUR,164.41,0.00,164.41,1
ORD-60294,C-37565,2026-07-03,web,US,EUR,394.72,0.00,394.72,4
ORD-60295,C-13195,2026-07-03,web,US,EUR,156.44,0.00,156.44,1
ORD-60296,C-15939,2026-07-03,web,US,EUR,177.45,0.00,177.45,2
ORD-60297,C-31422,2026-07-03,web,US,EUR,475.15,0.00,475.15,2
ORD-60298,C-20903,2026-07-03,web,US,EUR,43.14,4.31,38.83,2
ORD-60299,C-13575,2026-07-03,web,US,EUR,396.16,39.62,356.54,2
ORD-60300,C-28109,2026-07-03,web,US,EUR,74.00,7.40,66.60,2
ORD-60301,C-24858,2026-07-03,web,US,EUR,374.63,37.46,337.17,2
ORD-60302,C-29191,2026-07-03,web,US,EUR,91.47,0.00,91.47,1
ORD-60303,C-22471,2026-07-03,web,US,EUR,437.82,0.00,437.82,1
ORD-60304,C-15617,2026-07-03,web,US,EUR,43.43,4.34,39.09,4
ORD-60305,C-29339,2026-07-03,web,US,EUR,93.27,18.65,74.62,3
ORD-60306,C-13027,2026-07-03,web,US,EUR,244.65,0.00,244.65,3
ORD-60307,C-47529,2026-07-03,web,US,EUR,375.46,75.09,300.37,3
ORD-60308,C-49191,2026-07-03,web,US,EUR,52.69,0.00,52.69,1
ORD-60309,C-37070,2026-07-03,web,US,EUR,42.50,0.00,42.50,4
ORD-60310,C-33469,2026-07-03,web,US,EUR,391.09,0.00,391.09,2
ORD-60311,C-33907,2026-07-03,web,US,EUR,393.13,0.00,393.13,3
ORD-60312,C-25638,2026-07-03,web,US,EUR,78.29,7.83,70.46,3
ORD-60313,C-25716,2026-07-03,web,US,EUR,120.13,0.00,120.13,1
ORD-60314,C-44554,2026-07-03,web,US,EUR,106.03,0.00,106.03,4
ORD-60315,C-37145,2026-07-03,mobile,FR,EUR,83.04,8.30,74.74,3
ORD-60316,C-21044,2026-07-03,mobile,FR,EUR,366.70,0.00,366.70,3
ORD-60317,C-34007,2026-07-03,mobile,FR,EUR,295.69,0.00,295.69,4
ORD-60318,C-15318,2026-07-03,mobile,FR,EUR,233.73,0.00,233.73,3
ORD-60319,C-40855,2026-07-03,mobile,FR,EUR,295.19,0.00,295.19,1
ORD-60320,C-19906,2026-07-03,mobile,FR,EUR,259.29,0.00,259.29,2
ORD-60321,C-42322,2026-07-03,mobile,FR,EUR,353.88,70.78,283.10,3
ORD-60322,C-30703,2026-07-03,mobile,FR,EUR,111.81,0.00,111.81,4
ORD-60323,C-44347,2026-07-03,mobile,FR,EUR,455.31,91.06,364.25,1
ORD-60324,C-26336,2026-07-03,mobile,FR,EUR,216.46,43.29,173.17,1
ORD-60325,C-30791,2026-07-03,mobile,FR,EUR,250.03,0.00,250.03,1
ORD-60326,C-20648,2026-07-03,mobile,FR,EUR,81.19,0.00,81.19,3
ORD-60327,C-42817,2026-07-03,mobile,FR,EUR,91.04,0.00,91.04,3
ORD-60328,C-37293,2026-07-03,mobile,FR,EUR,477.36,0.00,477.36,4
ORD-60329,C-39076,2026-07-03,mobile,FR,EUR,135.41,0.00,135.41,1
ORD-60330,C-27281,2026-07-03,mobile,FR,EUR,446.16,44.62,401.54,1
ORD-60331,C-36861,2026-07-03,mobile,FR,EUR,292.28,0.00,292.28,4
ORD-60332,C-30806,2026-07-03,mobile,FR,EUR,302.73,0.00,302.73,1
ORD-60333,C-10322,2026-07-03,mobile,FR,EUR,278.81,27.88,250.93,2
ORD-60334,C-15948,2026-07-03,mobile,FR,EUR,151.83,0.00,151.83,4
ORD-60335,C-40245,2026-07-03,mobile,FR,EUR,217.46,0.00,217.46,1
ORD-60336,C-12409,2026-07-03,mobile,FR,EUR,210.26,0.00,210.26,1
ORD-60337,C-39618,2026-07-03,mobile,FR,EUR,85.55,0.00,85.55,2
ORD-60338,C-44232,2026-07-03,mobile,FR,EUR,274.19,0.00,274.19,1
ORD-60339,C-26016,2026-07-03,mobile,FR,EUR,240.23,0.00,240.23,3
ORD-60340,C-33439,2026-07-03,mobile,FR,EUR,246.86,24.69,222.17,4
ORD-60341,C-14182,2026-07-03,mobile,EU,EUR,53.49,10.70,42.79,3
ORD-60342,C-36136,2026-07-03,mobile,EU,EUR,167.94,0.00,167.94,1
ORD-60343,C-46238,2026-07-03,mobile,EU,EUR,352.23,35.22,317.01,2
ORD-60344,C-18059,2026-07-03,mobile,EU,EUR,414.79,0.00,414.79,4
ORD-60345,C-27775,2026-07-03,mobile,EU,EUR,422.83,0.00,422.83,2
ORD-60346,C-18002,2026-07-03,mobile,EU,EUR,173.30,0.00,173.30,3
ORD-60347,C-30781,2026-07-03,mobile,EU,EUR,426.56,42.66,383.90,3
ORD-60348,C-19469,2026-07-03,mobile,EU,EUR,329.91,32.99,296.92,3
ORD-60349,C-19558,2026-07-03,mobile,EU,EUR,440.21,88.04,352.17,2
ORD-60350,C-37880,2026-07-03,mobile,EU,EUR,140.68,0.00,140.68,3
ORD-60351,C-15192,2026-07-03,mobile,EU,EUR,95.57,0.00,95.57,4
ORD-60352,C-36236,2026-07-03,mobile,EU,EUR,445.05,0.00,445.05,1
ORD-60353,C-32787,2026-07-03,mobile,EU,EUR,138.70,27.74,110.96,1
ORD-60354,C-19752,2026-07-03,mobile,EU,EUR,316.28,0.00,316.28,2
ORD-60355,C-35618,2026-07-03,mobile,EU,EUR,162.79,16.28,146.51,3
ORD-60356,C-28784,2026-07-03,mobile,EU,EUR,104.62,10.46,94.16,4
ORD-60357,C-25310,2026-07-03,mobile,EU,EUR,153.13,0.00,153.13,1
ORD-60358,C-48042,2026-07-03,mobile,EU,EUR,456.49,0.00,456.49,3
ORD-60359,C-31206,2026-07-03,mobile,EU,EUR,44.20,0.00,44.20,3
ORD-60360,C-41182,2026-07-03,mobile,EU,EUR,85.50,0.00,85.50,1
ORD-60361,C-37871,2026-07-03,mobile,EU,EUR,449.79,0.00,449.79,2
ORD-60362,C-42529,2026-07-03,mobile,EU,EUR,318.40,0.00,318.40,1
ORD-60363,C-38064,2026-07-03,mobile,EU,EUR,321.15,64.23,256.92,3
ORD-60364,C-13507,2026-07-03,mobile,EU,EUR,239.26,23.93,215.33,1
ORD-60365,C-24904,2026-07-03,mobile,EU,EUR,285.27,57.05,228.22,1
ORD-60366,C-28239,2026-07-03,mobile,EU,EUR,160.69,0.00,160.69,3
ORD-60367,C-25757,2026-07-03,mobile,EU,EUR,254.92,25.49,229.43,2
ORD-60368,C-34321,2026-07-03,mobile,EU,EUR,157.68,0.00,157.68,4
ORD-60369,C-41314,2026-07-03,mobile,EU,EUR,149.39,29.88,119.51,1
ORD-60370,C-42896,2026-07-03,mobile,EU,EUR,81.26,8.13,73.13,3
ORD-60371,C-25821,2026-07-03,mobile,EU,EUR,108.74,0.00,108.74,1
ORD-60372,C-30956,2026-07-03,mobile,EU,EUR,332.93,33.29,299.64,1
ORD-60373,C-46930,2026-07-03,mobile,EU,EUR,151.81,0.00,151.81,2
ORD-60374,C-43969,2026-07-03,mobile,UK,EUR,76.35,0.00,76.35,3
ORD-60375,C-47506,2026-07-03,mobile,UK,EUR,313.41,62.68,250.73,4
ORD-60376,C-33492,2026-07-03,mobile,UK,EUR,158.21,0.00,158.21,2
ORD-60377,C-33219,2026-07-03,mobile,UK,EUR,288.45,0.00,288.45,1
ORD-60378,C-47389,2026-07-03,mobile,UK,EUR,303.54,30.35,273.19,2
ORD-60379,C-27491,2026-07-03,mobile,UK,EUR,260.96,52.19,208.77,4
ORD-60380,C-36097,2026-07-03,mobile,UK,EUR,361.17,36.12,325.05,1
ORD-60381,C-49737,2026-07-03,mobile,UK,EUR,214.56,0.00,214.56,2
ORD-60382,C-16216,2026-07-03,mobile,UK,EUR,166.73,16.67,150.06,1
ORD-60383,C-12309,2026-07-03,mobile,UK,EUR,302.60,0.00,302.60,4
ORD-60384,C-43606,2026-07-03,mobile,UK,EUR,118.10,11.81,106.29,1
ORD-60385,C-13534,2026-07-03,mobile,UK,EUR,264.63,52.93,211.70,4
ORD-60386,C-15834,2026-07-03,mobile,UK,EUR,261.01,0.00,261.01,1
ORD-60387,C-40169,2026-07-03,mobile,UK,EUR,106.04,0.00,106.04,3
ORD-60388,C-19733,2026-07-03,mobile,UK,EUR,305.18,61.04,244.14,2
ORD-60389,C-22148,2026-07-03,mobile,UK,EUR,132.25,0.00,132.25,3
ORD-60390,C-18978,2026-07-03,mobile,UK,EUR,211.68,21.17,190.51,3
ORD-60391,C-44019,2026-07-03,mobile,UK,EUR,41.02,0.00,41.02,3
ORD-60392,C-18079,2026-07-03,mobile,UK,EUR,454.86,45.49,409.37,4
ORD-60393,C-17610,2026-07-03,mobile,UK,EUR,116.94,11.69,105.25,3
ORD-60394,C-21433,2026-07-03,mobile,UK,EUR,80.45,0.00,80.45,4
ORD-60395,C-22361,2026-07-03,mobile,UK,EUR,327.19,32.72,294.47,2
ORD-60396,C-25238,2026-07-03,mobile,UK,EUR,128.68,12.87,115.81,4
ORD-60397,C-30284,2026-07-03,mobile,US,EUR,119.16,0.00,119.16,2
ORD-60398,C-22133,2026-07-03,mobile,US,EUR,45.22,0.00,45.22,1
ORD-60399,C-41532,2026-07-03,mobile,US,EUR,233.29,0.00,233.29,3
ORD-60400,C-39841,2026-07-03,mobile,US,EUR,89.25,17.85,71.40,1
ORD-60401,C-28840,2026-07-03,mobile,US,EUR,311.75,62.35,249.40,2
ORD-60402,C-47131,2026-07-03,mobile,US,EUR,190.65,0.00,190.65,2
ORD-60403,C-24825,2026-07-03,mobile,US,EUR,331.76,0.00,331.76,1
ORD-60404,C-33864,2026-07-03,mobile,US,EUR,419.95,83.99,335.96,3
ORD-60405,C-42223,2026-07-03,mobile,US,EUR,343.20,68.64,274.56,4
ORD-60406,C-24662,2026-07-03,mobile,US,EUR,307.43,61.49,245.94,4
ORD-60407,C-42018,2026-07-03,mobile,US,EUR,169.97,0.00,169.97,2
ORD-60408,C-39742,2026-07-03,mobile,US,EUR,242.55,0.00,242.55,2
ORD-60409,C-37674,2026-07-03,mobile,US,EUR,137.91,0.00,137.91,1
ORD-60410,C-15574,2026-07-03,mobile,US,EUR,96.17,0.00,96.17,2
ORD-60411,C-14826,2026-07-03,mobile,US,EUR,181.07,0.00,181.07,2
ORD-60412,C-17006,2026-07-03,mobile,US,EUR,328.47,0.00,328.47,1
ORD-60413,C-34442,2026-07-03,mobile,US,EUR,249.19,0.00,249.19,1
ORD-60414,C-36542,2026-07-03,mobile,US,EUR,118.37,0.00,118.37,3
ORD-60415,C-16788,2026-07-03,mobile,US,EUR,460.06,0.00,460.06,2
ORD-60416,C-21885,2026-07-03,mobile,US,EUR,132.90,0.00,132.90,2
ORD-60417,C-46550,2026-07-03,mobile,US,EUR,416.68,0.00,416.68,4
ORD-60418,C-31086,2026-07-03,mobile,US,EUR,385.55,77.11,308.44,4
ORD-60419,C-29949,2026-07-03,mobile,US,EUR,66.06,13.21,52.85,2
ORD-60420,C-26289,2026-07-03,mobile,US,EUR,297.30,0.00,297.30,4
ORD-60421,C-33151,2026-07-03,mobile,US,EUR,45.25,9.05,36.20,4
ORD-60422,C-21105,2026-07-03,marketplace,FR,EUR,130.24,26.05,104.19,1
ORD-60423,C-37803,2026-07-03,marketplace,FR,EUR,139.08,0.00,139.08,2
ORD-60424,C-43807,2026-07-03,marketplace,FR,EUR,101.85,0.00,101.85,1
ORD-60425,C-23706,2026-07-03,marketplace,FR,EUR,311.60,62.32,249.28,4
ORD-60426,C-25196,2026-07-03,marketplace,FR,EUR,69.75,0.00,69.75,1
ORD-60427,C-29765,2026-07-03,marketplace,FR,EUR,447.18,89.44,357.74,3
ORD-60428,C-46641,2026-07-03,marketplace,FR,EUR,354.32,70.86,283.46,2
ORD-60429,C-39115,2026-07-03,marketplace,FR,EUR,277.74,0.00,277.74,3
ORD-60430,C-25159,2026-07-03,marketplace,FR,EUR,473.23,47.32,425.91,1
ORD-60431,C-39188,2026-07-03,marketplace,FR,EUR,82.12,0.00,82.12,1
ORD-60432,C-27470,2026-07-03,marketplace,FR,EUR,335.30,67.06,268.24,4
ORD-60433,C-30523,2026-07-03,marketplace,FR,EUR,114.38,0.00,114.38,3
ORD-60434,C-10999,2026-07-03,marketplace,FR,EUR,53.72,5.37,48.35,1
ORD-60435,C-33335,2026-07-03,marketplace,FR,EUR,181.18,0.00,181.18,3
ORD-60436,C-23399,2026-07-03,marketplace,EU,EUR,263.39,0.00,263.39,3
ORD-60437,C-18147,2026-07-03,marketplace,EU,EUR,282.78,0.00,282.78,1
ORD-60438,C-47004,2026-07-03,marketplace,EU,EUR,333.81,0.00,333.81,2
ORD-60439,C-13798,2026-07-03,marketplace,EU,EUR,267.69,0.00,267.69,2
ORD-60440,C-28371,2026-07-03,marketplace,EU,EUR,360.83,72.17,288.66,4
ORD-60441,C-20877,2026-07-03,marketplace,EU,EUR,251.75,50.35,201.40,3
ORD-60442,C-24364,2026-07-03,marketplace,EU,EUR,266.80,0.00,266.80,4
ORD-60443,C-37929,2026-07-03,marketplace,EU,EUR,70.87,0.00,70.87,3
ORD-60444,C-24179,2026-07-03,marketplace,EU,EUR,84.14,0.00,84.14,1
ORD-60445,C-34990,2026-07-03,marketplace,EU,EUR,236.35,0.00,236.35,4
ORD-60446,C-13988,2026-07-03,marketplace,EU,EUR,223.08,22.31,200.77,4
ORD-60447,C-15938,2026-07-03,marketplace,EU,EUR,133.79,0.00,133.79,1
ORD-60448,C-38229,2026-07-03,marketplace,EU,EUR,292.15,0.00,292.15,1
ORD-60449,C-31783,2026-07-03,marketplace,EU,EUR,479.52,95.90,383.62,3
ORD-60450,C-48991,2026-07-03,marketplace,EU,EUR,367.17,0.00,367.17,2
ORD-60451,C-22472,2026-07-03,marketplace,EU,EUR,255.63,0.00,255.63,3
ORD-60452,C-41959,2026-07-03,marketplace,EU,EUR,341.48,0.00,341.48,4
ORD-60453,C-10551,2026-07-03,marketplace,EU,EUR,314.02,31.40,282.62,2
ORD-60454,C-11801,2026-07-03,marketplace,UK,EUR,317.65,0.00,317.65,4
ORD-60455,C-48057,2026-07-03,marketplace,UK,EUR,82.91,16.58,66.33,2
ORD-60456,C-28795,2026-07-03,marketplace,UK,EUR,426.81,0.00,426.81,3
ORD-60457,C-41248,2026-07-03,marketplace,UK,EUR,267.64,0.00,267.64,2
ORD-60458,C-21961,2026-07-03,marketplace,UK,EUR,394.84,39.48,355.36,3
ORD-60459,C-18321,2026-07-03,marketplace,UK,EUR,237.46,0.00,237.46,3
ORD-60460,C-41338,2026-07-03,marketplace,UK,EUR,229.90,0.00,229.90,2
ORD-60461,C-13972,2026-07-03,marketplace,UK,EUR,104.87,0.00,104.87,4
ORD-60462,C-47718,2026-07-03,marketplace,UK,EUR,455.81,0.00,455.81,1
ORD-60463,C-35204,2026-07-03,marketplace,UK,EUR,187.53,0.00,187.53,4
ORD-60464,C-18479,2026-07-03,marketplace,UK,EUR,314.68,0.00,314.68,1
ORD-60465,C-12241,2026-07-03,marketplace,UK,EUR,398.36,0.00,398.36,3
